8677,PSE316,INF301,,,
8678,ART105,COM402,EMP402,COM403,
8679,REL103,MDE402,,,
8680,REL401,DER104,QUI101,,
8681,MER304,SEL902,NADG 4,,
8682,CIV102,MER401,ESP101,IND513,SEL401
8683,MDE306,HIS101,FIN208,SEL301,
8684,MDE401,REL402,,,
8685,TEL402,MER205,,,
8686,DCD201,PSE202,ECO206,MDE104,NADG 4
8687,FIS203,CCC504,DER312,ITA104,
8688,CFP-01,DEP110,CCC302,,
8689,DER403,CIV312,TUR209,CPO401,DER109
8690,MEC309,CON210,,,
8691,SEL407,MER407,BIO202,MER202,
8692,DGR102,MER304,,,
8693,CCC306,DGR301,DER312,,
8694,COM403,CIV501,,,
8695,CCC205,TEL402,DER403,,
8696,CCC305,DER111,DCD301,CDA-01,
8697,COM303,COM311,MDE201,CDC-06,LCC101
8698,SEL307,ING106,FIN305,,
8699,MDE309,ADM402,INF201,MER204,CCC411
8700,PSE106,REL491,ARQ438,QUI101,MDE105
8701,CCC407,TLL301,IND513,CIV309,
8702,IND403,CIV403,CIEC-07,,
8703,INF301,LOG403,,,
8704,DGR403,MDE204,MER203,,
8705,MER407,MDE306,FIN593,NUE303,
8706,DER112,FIL402,DER206,FIN402,
8707,COM403,IND306,,,
8708,DER412,COM309,CIV491,,
8709,FRA102,CDI-2,,,
8710,IND417,DER205,TEL593,DER103,
8711,COM423,MDE306,CDA-03,,
8712,COM426,COM306,DER315,,
8713,CIV301,CDA-01,,,
8714,DCD303,PSE212,CDEL-02,,
8715,DGR100,CEHG-05,MDE202,CIV310,
8716,MAT210,REL316,MDE308,,
8717,DER204,CDA-01,REL409,,
8718,ARQ344,ARQ402,DER114,MEC405,
8719,DGR300,COM104,,,
8720,DCD304,ARQ222,CIEC-08,REH102,
8721,DEP109,ARQ591,COM402,TEL409,PSE315
8722,DER111,DER304,CIV505,,
8723,MDE201,MDE402,CCC302,,
8724,DER204,TUR408,PSE207,TEL592,
8725,DCD205,PSE491,,,
8726,CDEL-03,MEC302,,,
8727,CIEC-09,DER112,PSE491,BMD303,
8728,CDA-03,ECO206,,,
8729,DER107,COM402,PSE207,,
8730,CON204,FIL401,PSE313,,
8731,CCC208,MER408,MAT105,MDE106,
8732,ARQ301,MER407,,,
8733,MAT103,FIL102,ARQ504,ARQ212,FRA101
8734,CIV312,REL103,HIS302,DER206,MAT210
8735,ECO205,CON204,CDEL-01,CIV407,CIEC-07
8736,MDE309,DER103,FIS204,,
8737,FIN413,DER421,COM306,NADI 8,
8738,CSI-03,ELE302,ARQ428,HIS101,CEAO-10
8739,ARQ100,DER320,IND594,BIO202,
8740,MER209,DER206,ART107,,
8741,PSE309,REL401,POR103,ADM303,ARQ412
8742,LCI304,DER304,ECO103,ING105,COM310
8743,CON210,BMD301,TLL311,,
8744,MDE310,MDE306,CIEC-07,PSE311,
8745,ECO205,PSE110,ESP102,,
8746,DGR102,PSE407,IND413,,
8747,MDE401,LCP208,,,
8748,COM311,INF401,MDE104,,
8749,ITA103,COM215,MEC306,TLL313,
8750,ART111,IND413,SEL901,PSE307,
8751,MDE108,CPSS-02,,,
8752,DGR304,MDE215,ARQ342,CFP-05,
8753,FRA101,DER109,,,
8754,CON308,MDE305,,,
8755,QUI101,ARQ429,COM101,MDE402,
8756,SEL904,CCC106,MDE308,DER207,DER107
8757,DER418,TLL301,CIV305,CDI-1,CON204
8758,PSE407,LCI302,BMD301,MER203,HIS101
8759,MAT303,ADM594,INF405,CCC594,BMD408
8760,COM402,FIN305,,,
8761,HIS301,CDI-3,BIO203,,
8762,NUE203,NUE301,TUR593,REL302,
8763,SEL904,SEL307,,,
8764,ECO103,COM105,,,
8765,TEL902,ARQ212,,,
8766,DER425,CEPA-05,,,
8767,LOG301,NUE203,CSI-02,BMD304,
8768,MDE216,DCD302,NUE202,ADM402,
8769,BMD304,PSE212,MDE201,REH302,
8770,CCC411,FIL101,ESP103,BMD303,PSE491
8771,ADM593,NADI 8,ING114,MDE402,
8772,MEC302,FIN401,,,
8773,ARQ593,NUE303,,,
8774,COORD-01,INF301,REL300,CSI-03,MDE309
8775,CIV404,BMD408,LCP104,BMD403,
8776,COM204,PSE110,,,
8777,MER407,DCD303,CIV506,,
8778,FIN305,MDE207,DEP107,COM307,TLL306
8779,ADM303,MDE308,CSI-02,DER110,
8780,POR104,LOG403,SEL306,PSE208,CIV492
8781,BMD501,TUR209,DER424,DER204,
8782,COM203,TUR208,CIV505,ITA104,SEL903
8783,MEC408,DER109,DER209,DER112,
8784,CON312,FRA104,CCC303,,
8785,ARQ325,ING114,COM303,,
8786,ADM103,CIV103,PSE205,,
8787,MER598,DER412,,,
8788,DER219,ING106,,,
8789,MAT304,DEP117,MER597,DER402,IND417
8790,DER107,ARQ241,DCD205,,
8791,DGR200,TEL904,TEL402,TLL308,
8792,IND413,COM409,DER113,MDE306,
8793,DGR591,ECO301,MDE203,CCC302,DER204
8794,DER219,PSE207,DER422,CEAO-09,
8795,CCC303,CDI-2,FRA102,MDE215,ADM403
8796,PSE405,TEL904,MAT304,,
8797,ADM303,CIV503,,,
8798,PSE304,ARQ100,CIV413,PSE307,
8799,CIV310,CCC504,MDE305,MAT303,
8800,DCD202,CEPA-05,MAT205,MAT209,ARQ335
8801,ALE101,FIN402,IND419,CFP-01,NUE303
8802,NADI 8,DER304,CIV507,,
8803,BMD406,DER305,DER218,ARQ401,
8804,DGR304,CIV409,ART107,CIV491,
8805,ECO201,FRA101,COM312,,
8806,ARQ212,BMD407,,,
8807,CPSS-01,CFP-02,FIN594,,
8808,MER596,PSE109,CCC504,,
8809,IND405,DER313,ARQ438,MER408,
8810,CIV302,NUE301,ING116,TLL313,
8811,MDE212,COM421,,,
8812,CCC593,PSE311,SEL308,ING105,
8813,MAT209,CSI-01,DGR403,,
8814,CSI-01,CDC-06,,,
8815,REL104,DGR102,CIV311,MDE301,
8816,COM402,IND417,,,
8817,DER114,CCC105,ARQ335,,
8818,COM215,MDE301,,,
8819,MAT105,REL402,,,
8820,BMD409,COM421,MER312,,
8821,CICA-05,COM406,INF401,MDE401,DEP101
8822,MER408,CEER-15,,,
8823,BIO202,REL200,ARQ429,,
8824,MEC101,ING108,PSE404,MEC306,
8825,CCC593,ARQ323,CIV406,ARQ205,POR102
8826,COM404,MDE203,FIN305,MDE101,HIS101
8827,CIV406,PSE103,SEL309,BMD403,COM201
8828,CCC407,ECO102,SEL306,DER208,ECO102
8829,MER202,SOC101,,,
8830,CIV306,BMD501,DER209,,
8831,ARQ323,IND309,,,
8832,CEER-10,MDE402,IND406,,
8833,DGR304,NUE301,,,
8834,MAT107,MAN103,BMD501,,
8835,DER401,PSE107,ARQ592,CCC208,
8836,DGR403,MAT304,MEC309,COM203,
8837,MDE310,IND101,ARQ101,COM103,PSE307
8838,BMD100,INF405,CCC207,,
8839,FIL101,CPSS-01,SEL901,MAT109,
8840,FIN408,BMD406,,,
8841,COM316,ARQ402,COM208,,
8842,DER105,IND513,CON210,CCC208,CICA-06
8843,INF201,REL317,,,
8844,COM215,COM308,DER211,,
8845,CFP-01,FIS205,REL103,,
8846,COORD-01,CSI-01,ARQ593,FIN593,
8847,CCC302,BMD405,PSE404,,
8848,REL307,TUR209,DER105,,
8849,DER412,CIV302,,,
8850,TLL314,CEER-12,DER405,REL491,
8851,COM306,TLL311,ADM301,CFP-03,CIV409
8852,ARQ335,FRA103,,,
8853,ADM402,TLL314,,,
8854,POR104,TEL593,,,
8855,CICA-07,CIV304,PSE491,DER424,
8856,CIV311,NADG 2,,,
8857,ING106,FRA101,,,
8858,POR101,ART107,,,
8859,DER410,ADM403,BMD402,TEL593,PSE110
8860,DCD303,ARQ438,,,
8861,CIV406,PSI202,ARQ402,,
8862,CEAO-09,REL103,ADM301,,
8863,DER209,DGR405,,,
8864,DER207,MEC592,COM213,TLL313,
8865,FIN402,ECO205,MER596,DER212,
8866,BMD409,DER114,TEL409,MDE402,
8867,TUR410,PSE404,CIV306,TUR208,REL401
8868,CCC505,PSE310,MAT101,,
8869,CEER-12,PSE316,LCC104,COM213,
8870,DCD205,MDE306,DCD201,IND404,
8871,MAT303,MDE305,CCC105,,
8872,COM594,HIS301,IND405,,
8873,MDE107,CCC407,ESP101,BIO202,
8874,DER111,REL104,CCC207,TEL101,
8875,HIS301,CEAO-08,COM101,,
8876,LCC103,DER304,FIN408,LCP105,PSE214
8877,NUE203,COM218,DEP110,ARQ301,
8878,CPSS-03,BMD407,COM105,,
8879,SEL904,MAT107,DER103,MER205,DGR592
8880,FIN303,ARQ428,,,
8881,COM303,CIV407,,,
8882,DGR301,DER204,COM423,,
8883,DER205,CCC505,MER409,BMD409,MDE105
8884,MDE101,MDE103,ARQ404,PSE103,
8885,MEC405,DGR101,MAT303,,
8886,COM215,LOG301,CPO401,,
8887,MEC300,CEER-12,,,
8888,MER208,MDE205,BMD409,,
8889,DER320,CSI-02,ITA103,,
8890,CPSS-02,PSE405,,,
8891,CIV403,ADM105,,,
8892,COM404,CDEL-03,,,
8893,CIV305,TLL306,,,
8894,MDE213,LOG401,MER207,MEC400,
8895,DER215,ARQ301,SEL903,MDE304,
8896,DER202,IND405,,,
8897,ADM103,DCD301,BMD100,TUR593,
8898,COM312,CPO101,ARQ592,,
8899,ECO301,FIL402,MDE206,CIV311,MAT301
8900,TEL904,DGR405,,,
8901,MER309,MER203,ECO201,,
8902,CCC407,REL401,CSI-02,MEC408,
8903,COM406,MAT105,,,
8904,CIV102,ELE302,ECO102,,
8905,ADM105,PSE107,CIV305,CDEL-03,
8906,REL309,LOG401,ITA102,NADI 2,CDA-03
8907,ARQ402,DCD304,MDE306,,
8908,TLL313,CIV492,PSE311,ING114,MER598
8909,COM594,CIV311,,,
8910,MAN104,IND413,,,
8911,ARQ100,DER212,EMP402,,
8912,ADM404,CIV304,INV201,,
8913,CIEC-07,MEC301,COM423,EMP402,
8914,CCC401,PSE304,PSE307,TLL313,MAT107
8915,DER204,COM306,COM593,,
8916,CDEL-02,CON308,PSE404,MDE103,
8917,MAT302,ING116,ARQ438,,
8918,CEER-15,LOG301,ITA101,CIV103,
8919,PSE300,CIV413,NUE303,,
8920,ARQ427,MER309,CIV401,REL403,DER103
8921,MAT203,COM103,DER412,CIV412,
8922,DCD204,CEER-11,TLL314,,
8923,MDE304,CPSS-01,SEL901,CCC306,
8924,CCC501,TUR306,INF401,MDE103,
8925,COM594,CIV305,FIL101,MAT104,IND405
8926,DER304,DGR100,,,
8927,CIV401,FIS203,DER404,CIV311,
8928,CCC594,ADM408,CIV302,CIV311,DEP107
8929,CDC-06,ADM301,MAT101,REL303,
8930,SOC101,REL200,CCC303,,
8931,ING116,ARQ438,CFP-03,,
8932,CCC306,ARQ402,FIN402,CDEL-03,
8933,PSE312,CCC306,ART105,PSE405,
8934,MEC302,CDI-2,COM215,CCC105,
8935,TLL308,FIN207,REL309,MEC590,CIV305
8936,MAN104,COM423,,,
8937,ING105,CEER-13,ING113,CIV102,
8938,CDI-2,ARQ212,CEAO-08,,
8939,REH102,BMD408,REH302,,
8940,PSE207,ING116,CSI-01,CIV409,
8941,COM103,DGR400,REH302,,
8942,CGTH-05,PSE110,REL300,CCC505,
8943,MDE106,COM311,TEL592,DER312,DGR301
8944,SEL904,IND404,DER306,COM207,
8945,MER208,MDE301,ECO301,IND521,NUE204
8946,ADM401,BMD403,DCD303,,
8947,COM402,DER303,TLL301,ITA103,
8948,PSE106,MAT105,PSE109,,
8949,MEC401,COM310,CDC-06,DER109,CPO307
8950,DER103,DGR300,LCI301,CEAO-08,MAT103
8951,CFP-02,ART105,CON210,,
8952,FIS203,TLL308,COM423,REL402,
8953,PSE103,NUE102,MER207,CCC303,DER112
8954,TUR304,NADI 4,BIO203,PSE407,COM310
8955,DER402,FIL402,ITA101,ITA104,
8956,CDC-07,MDE211,DER403,,
8957,DER104,REL402,MDE205,DEP110,CCC205
8958,MAN102,REH302,PSE202,,
8959,CPSS-03,REL307,CEAO-09,REL309,DGR592
8960,COM101,SEL407,TUR103,,
8961,MAT109,FRA101,COM208,,
8962,IND404,MEC300,IND303,,
8963,BMD402,CFP-05,NUE207,ING110,
8964,REH102,DER425,PSE315,,
8965,MEC101,COM207,,,
8966,CPSS-02,REH302,CIV403,ARQ222,
8967,NADG 8,COM204,ING105,CCC406,CIV409
8968,CIEC-08,MDE302,,,
8969,CIV409,POR101,,,
8970,CPSS-03,NADI 2,DCD303,MER314,
8971,NADI 4,MAT002,ARQ222,MDE310,DER314
8972,DER422,ING108,COM403,,
8973,MAT210,DER412,ARQ325,MEC590,
8974,CIV407,DER212,MEC590,,
8975,TEL101,IND502,PSE203,,
8976,ITA102,PSE309,,,
8977,MAT102,LCC104,CIV314,,
8978,SEL308,REL104,MEC300,DER209,
8979,IND513,TUR593,,,
8980,DEP110,ADM104,,,
8981,FIN593,SEL301,,,
8982,FIN413,COM208,ADM408,DGR403,
8983,DER217,SEL303,ARQ323,PSE316,
8984,DCD204,SEL902,FIS203,DER219,PSE300
8985,ING114,NUE301,,,
8986,IND513,IND406,MER202,,
8987,LCP104,MAT201,MDE301,CIV409,
8988,DER202,DGR304,,,
8989,ARQ344,REL303,FRA102,BMD201,ING108
8990,CEER-13,BMD407,NUE203,,
8991,REH302,ALE101,REL401,ARQ344,CCC505
8992,IND513,CSI-02,,,
8993,DER114,COM404,CDEL-03,,
8994,TUR410,MEC405,IND418,,
8995,NADI 8,NADG 4,CEAO-08,,
8996,MAN101,DER214,TUR410,COM403,
8997,TUR306,CON210,,,
8998,INF401,DER315,MDE302,,
8999,MER409,MAT109,MDE403,MER204,
9000,FIN413,MAT303,MAT105,PSE109,
9001,BIO202,FIN207,,,
9002,IND306,FRA103,CON210,ARQ100,ARQ205
9003,COM312,MAN103,ARQ333,,
9004,ING115,REL403,MDE310,,
9005,ARQ344,CIV504,,,
9006,MER208,SEL904,,,
9007,ING115,IND306,CON308,ADM407,
9008,MER408,COM213,CCC302,ESP103,QUI101
9009,CON204,DGR591,DER306,DGR405,
9010,ADM103,CIV403,IND306,,
9011,DER310,REH101,,,
9012,DER215,CCC407,PSE106,PSE110,
9013,LCI302,DER212,MEC401,,
9014,CCC306,REL403,,,
9015,TUR593,CIV302,COM409,,
9016,CIV404,BMD100,,,
9017,CCC593,CDA-02,,,
9018,COM216,DER410,COM423,ITA102,
9019,CIV504,PSE110,CIV302,PSI202,
9020,MDE210,NUE101,,,
9021,PSE312,SOC101,SEL309,PSE203,ECO103
9022,CCC501,DER103,,,
9023,HIS101,CDA-03,,,
9024,CIV312,MDE103,ADM404,,
9025,TLL300,CIV409,MEC400,,
9026,MER208,PSE110,DER202,FIN414,
9027,ARQ205,CDC-05,REL302,ARQ103,CIV312
9028,IND306,CEPA-05,COM309,DER314,COM101
9029,CIV402,MDE106,ARQ325,,
9030,CIV504,BIO203,,,
9031,CEAO-09,CCC504,DEP109,IND403,POR101
9032,REL309,REL305,SEL902,CIEC-09,CCC505
9033,IND405,DER217,,,
9034,DER422,SEL402,,,
9035,CSI-02,TEL593,,,
9036,INF201,COM307,REL409,CIV505,MEC302
9037,MDE311,FRA104,,,
9038,INF401,FIN305,MEC405,ECO301,
9039,MAT203,MAT103,IND594,,
9040,CCC501,COM404,,,
9041,ING111,TLL306,CDC-07,DER205,MDE106
9042,CFP-04,CIV403,BMD304,MER312,REL104
9043,CCC207,IND502,,,
9044,DER401,COM404,ART111,PSE301,CEER-13
9045,CIV406,ITA101,ITA101,,
9046,ART102,ARQ402,DEP107,,
9047,DCD301,CDA-01,CIV103,MAT104,REL316
9048,COM415,MER207,PSE211,ARQ427,CDA-01
9049,COM409,ITA104,NADI 4,ING116,
9050,DER104,MER209,NUE208,CIV304,
9051,TUR593,COM203,CCC406,,
9052,DCD303,DCD302,FIS203,,
9053,ITA104,NUE302,,,
9054,DER401,MDE306,LCP208,MDE108,DER418
9055,ING107,FIN414,,,
9056,DER412,ADM594,MDE214,LCI301,
9057,ITA102,NADI 8,,,
9058,LCC101,MDE106,,,
9059,FIS205,IND427,BIO203,,
9060,SEL307,FIN413,,,
9061,ITA101,SEL900,CIV404,,
9062,DER322,COM421,MDE301,PSE308,
9063,CDI-3,REL305,CFP-04,CEHG-10,CEER-15
9064,IND302,NUE207,TLL301,,
9065,EMP402,DER322,MDE403,HIS302,
9066,EMP402,REL401,IND101,COM213,
9067,MAN102,ECO206,MEC309,REL319,MEC408
9068,IND419,DER310,MDE213,IND513,DER208
9069,CEER-13,MDE304,LOG301,BMD100,DER314
9070,BMD303,CIV412,ADM594,CIV507,
9071,DER113,ARQ100,,,
9072,PSE304,DER206,MDE203,CIV312,FIL101
9073,DER403,ADM403,CIV406,MAT205,CDEL-02
9074,DER304,CICA-05,MDE213,,
9075,BMD409,DER204,,,
9076,ING106,CIV506,,,
9077,REL300,DER410,,,
9078,DER303,DER425,,,
9079,PSE103,DER112,,,
9080,DEP101,REH101,MER203,,
9081,CEER-13,MDE215,,,
9082,ART102,LCP208,DER424,,
9083,ECO201,TEL592,,,
9084,CDI-1,BMD301,PSE407,FIN408,PSE402
9085,MER204,CIV407,,,
9086,MDE307,PSE205,ECO103,,
9087,CDEL-01,BMD303,COM310,,
9088,CEER-10,PSE203,CSI-01,,
9089,DEP101,MAN103,BMD201,FIS204,DER214
9090,COM594,ESP103,CCC411,BMD303,
9091,SEL308,FIN303,REL104,CON210,
9092,FIL101,SEL407,CIV402,HIS302,
9093,DGR202,ARQ241,,,
9094,MDE105,DGR102,CON302,,
9095,CPSS-01,ARQ404,TUR304,LCP105,ITA104
9096,MER596,DER402,,,
9097,TLL314,DGR400,FIS202,DER411,MDE307
9098,LOG301,CON204,FRA102,,
9099,CIV501,MEC408,MDE303,REH101,
9100,ITA101,MER409,,,
9101,PSI202,INV201,POR101,PSE202,
9102,COM216,CPSS-01,CDI-2,BIO201,BMD406
9103,COM426,DER111,CCC105,PSE402,MEC592
9104,DGR300,MDE201,BMD409,DER114,
9105,DER202,REL403,,,
9106,MDE307,ART108,,,
9107,ING116,CDC-05,,,
9108,ADM594,NUE302,DGR102,REH101,NUE208
9109,CCC501,FIS202,CIV492,BMD501,IND406
9110,FIS205,DER321,,,
9111,CSI-01,CCC505,,,
9112,SOC101,DER104,MEC300,REL307,MDE103
9113,MDE212,CIV305,REH102,,
9114,CIEC-08,CIEC-09,CCC305,HIS301,
9115,CON302,PSE302,ECO204,REL309,CIV103
9116,MER597,DER110,,,
9117,DER410,TUR410,NUE204,TEL592,PSE202
9118,REL309,DER113,SEL303,,
9119,MAN104,MER206,ADM594,,
9120,CCC593,CFP-02,,,
9121,ING110,ARQ592,,,
9122,CON302,ARQ325,TLL311,,
9123,COM213,CIV202,,,
9124,MDE307,DER311,REL401,NUE102,
9125,TUR306,NUE102,,,
9126,MDE104,DER421,MEC101,,
9127,DER211,MER312,NUE202,,
9128,MER304,REH101,CDC-05,,
9129,MEC590,CSI-02,MDE304,,
9130,DER423,MDE302,,,
9131,ING111,DER211,ADM404,NADG 4,MDE102
9132,REL401,CEHG-10,TEL402,ADM402,
9133,ECO103,MER304,CIEC-08,LCI302,
9134,MDE306,DER320,CIV312,,
9135,MAN103,FIL402,MER205,CICA-06,
9136,CCC404,REH303,,,
9137,DER112,MDE108,QUI101,DCD202,DER322
9138,CIEC-08,ARQ504,,,
9139,MAT002,ARQ428,MDE308,DGR403,
9140,PSE205,CIV506,CIV501,DER217,
9141,BMD407,CCC407,PSI202,,
9142,ING105,CIV311,ARQ438,COM312,BMD303
9143,NUE102,MAT304,IND303,MDE306,
9144,MER597,COM201,,,
9145,CEER-11,ARQ344,,,
9146,TUR593,IND404,MER207,ART111,
9147,ECO206,CEHG-10,ARQ344,,
9148,FIL402,SEL406,MDE205,MEC309,
9149,MAT201,ECO204,MDE202,COM312,CCC401
9150,MDE401,CCC205,DER314,,
9151,TEL593,EMP402,ADM105,DCD201,NADI 2
9152,CDA-01,ART107,DCD302,LCI304,
9153,IND404,CCC208,,,
9154,CIV306,MDE306,PSE311,CIV501,DER314
9155,PSE214,TLL301,,,
9156,REL403,DER422,COM316,IND404,NUE101
9157,MAT210,TUR408,,,
9158,CCC411,REL303,BMD502,PSE303,ECO204
9159,CIV409,ART106,DEP101,PSE307,CPSS-01
9160,MDE202,BMD407,,,
9161,MER312,ART108,DER202,,
9162,ECO204,MDE101,COM406,,
9163,TUR304,MDE203,ART105,PSE491,EMP401
9164,COORD-01,ARQ103,,,
9165,LCP104,CIV303,DER314,CIEC-07,
9166,DCD201,CIV409,ARQ344,ADM303,DCD202
9167,TUR208,LCI501,MAT210,CIV314,DCD204
9168,MER309,MDE305,MAT101,CEHG-10,ESP102
9169,NUE206,REL303,,,
9170,CEAO-08,DER303,,,
9171,MDE401,ARQ427,ARQ222,PSE108,MAT101
9172,DGR405,MAT202,CDI-3,,
9173,MDE302,CDA-03,DER404,DGR591,CON308
9174,ADM401,DCD204,ALE102,PSE107,
9175,IND405,CIV402,ING110,DEP110,
9176,CCC406,ADM593,ING113,COM303,
9177,CEOF-07,NUE208,CCC105,COM103,
9178,MDE213,CDA-01,TLL308,,
9179,MEC300,MDE101,,,
9180,NADI 4,ADM301,ESP103,MDE310,ALE101
9181,COM101,REH303,MEC401,CCC594,IND418
9182,CEER-11,NUE207,DER313,,
9183,CDA-05,DCD202,DER425,,
9184,PSE309,COM216,,,
9185,COM593,CON308,CIV303,ARQ241,
9186,PSE300,DER103,POR102,BMD303,PSE205
9187,DER312,ING107,PSE301,MEC405,CCC104
9188,CSI-01,DER111,,,
9189,ARQ325,CIV501,MDE211,BMD201,DGR202
9190,MAT209,NUE301,POR102,,
9191,LCC101,PSE402,FIN302,,
9192,CEPA-05,DER214,NADG 8,,
9193,DER304,ARQ323,DER109,COM403,DGR591
9194,DEP109,DER204,NUE303,ING111,
9195,CIV412,COM404,MDE212,,
9196,DCD204,ELE302,ARQ592,,
9197,CCC405,IND403,HIS302,CFP-02,
9198,TUR593,NADI 2,CIV311,REL305,
9199,CCC407,MAT302,DCD201,COM403,COM426
9200,CPSS-03,FRA103,MDE306,MER203,CEAO-09
9201,ART106,DER421,ARQ592,DER322,
9202,TLL301,REL104,DER205,CDEL-03,
9203,CCC207,MER409,MAT203,COM105,PSE300
9204,POR102,COM403,MAT210,COM415,DER421
9205,MDE108,REL319,ARQ301,,
9206,TUR208,MER407,CDA-01,NADI 8,MEC592
9207,DER405,DER217,ECO201,,
9208,CCC302,CCC104,,,
9209,NUE208,COM593,FIN208,,
9210,CEAO-09,IND307,IND306,LCI501,
9211,ARQ428,ECO206,,,
9212,DER310,BMD304,PSE207,COM101,
9213,MEC400,CCC593,DER207,MAT002,
9214,CCC207,CIV501,DCD201,CGTH-05,NUE203
9215,CIV507,MER207,MEC592,,
9216,MDE301,REH101,PSE202,TUR306,
9217,MDE309,FIN408,DCD302,DGR400,COM312
9218,MDE303,MAN104,BMD403,CPSS-01,CIEC-07
9219,CDA-05,REH102,CPO401,TLL301,
9220,MEC309,POR104,CICA-07,COM105,
9221,TEL902,MDE402,CIV202,,
9222,COM209,COM308,MEC408,,
9223,FIN402,CIV409,PSE213,COM594,PSE202
9224,MER209,REL316,,,
9225,ARQ402,DER113,ING107,,
9226,PSE208,ING115,MEC309,,
9227,PSE309,DER312,,,
9228,ADM407,CCC594,ADM402,MER407,MAT202
9229,HIS302,ITA102,COM104,,
9230,MAT104,DER320,PSE402,CCC104,NUE202
9231,MDE304,NUE301,ARQ401,BMD501,CGTH-06
9232,DER209,MER314,NUE201,MAT109,CCC504
9233,CCC406,DER421,,,
9234,DER206,PSE301,ADM402,,
9235,DER109,CIV314,ARQ593,MAN104,ESP102
9236,CDEL-02,MAT103,DER310,DER114,
9237,MDE209,CDA-01,ARQ323,MAN103,ARQ101
9238,NUE207,COM593,HIS302,,
9239,MDE309,CIV306,,,
9240,ADM105,CIEC-07,DER322,ECO102,NADI 6
9241,CIV507,IND404,PSE309,CCC501,
9242,MDE304,MAT103,CEER-12,,
9243,DER313,ARQ303,CCC401,TLL308,
9244,PSE213,SEL902,TUR304,,
9245,DGR591,DER313,,,
9246,IND418,FRA102,DER422,MDE401,LOG401
9247,BMD403,MAN102,,,
9248,CIV406,MAT205,PSE202,,
9249,CCC405,DER111,POR102,ADM401,ING112
9250,DEP101,BMD407,COM212,PSE405,FIN207
9251,MEC400,NUE301,,,
9252,ARQ342,CIV103,,,
9253,ADM105,DER105,MAT205,,
9254,ALE101,DER304,DER203,MER407,
9255,IND306,FIN413,CIV407,CFP-01,
9256,COM211,CIV303,COM105,,
9257,CCC303,TLL313,DGR200,,
9258,ARQ428,PSE315,COM308,MAT002,
9259,LOG401,PSE316,CEER-15,TLL313,ING109
9260,PSE311,MAT202,,,
9261,BMD201,DER404,DCD303,,
9262,INV201,NUE202,CGTH-06,,
9263,IND417,ARQ301,MDE204,CDA-05,NUE206
9264,IND307,LCP105,REL319,CIV310,
9265,DER402,COM423,MER407,DER114,DEP107
9266,MEC300,REH302,FIS205,,
9267,REL319,CDA-05,COM404,MDE107,
9268,CCC404,NUE205,CCC104,MDE205,DEP107
9269,DCD303,CIV503,COM404,CIV505,
9270,MER407,NUE204,CSI-01,ITA101,CPSS-03
9271,PSE300,TUR103,CIV311,CDA-05,
9272,ARQ404,TUR408,SEL303,,
9273,REL302,MAT101,CIV312,MAN101,PSE316
9274,DER421,ADM407,DER215,,
9275,FIN408,CIV304,PSE208,CIV404,
9276,ARQ504,DGR403,,,
9277,DER303,MDE102,,,
9278,IND302,REL317,CIV401,CIV501,COM218
9279,DGR101,MAT101,NUE301,,
9280,CCC205,MER202,ESP102,MDE309,MDE207
9281,MAT105,DEP109,,,
9282,COORD-01,NADI 2,SEL301,PSE309,
9283,DER421,ADM303,MEC300,CDA-05,BIO203
9284,REL309,IND419,CIV492,REL409,DCD204
9285,TUR410,DER204,ING107,ART102,
9286,DCD206,IND513,TEL904,DER217,DER412
9287,ELE302,DEP101,ARQ325,,
9288,MEC408,PSE213,DCD201,CCC401,ITA104
9289,DER219,MER596,,,
9290,IND413,COM409,IND405,,
9291,PSE110,FIS203,,,
9292,IND413,DER109,TLL300,ARQ100,
9293,MER204,ECO102,CPSS-02,,
9294,DCD201,REH302,DER209,,
9295,MAT101,CIV492,,,
9296,ARQ333,ADM301,CDC-07,MDE212,PSI202
9297,MDE307,MDE101,IND513,ING109,COM423
9298,MAT210,MER408,IND418,,
9299,PSE308,REL409,,,
9300,CCC207,DER114,ADM408,HIS101,TUR209
9301,ADM401,MAT303,COM201,,
9302,ADM402,MER407,,,
9303,COM593,FIN413,FIN402,ADM104,
9304,NUE205,ITA104,MEC590,MAN101,
9305,DER404,MAT107,DER415,,
9306,MAT109,MAT002,MER208,MER207,FIN414
9307,PSE310,CCC407,,,
9308,ARQ101,DER418,CDI-2,,
9309,PSE316,CCC305,DGR102,,
9310,IND406,NUE101,MDE107,CEER-12,
9311,COM104,IND417,,,
9312,ARQ402,COM406,ADM403,,
9313,BMD405,IND413,PSE316,,
9314,DER112,CPSS-02,ARQ103,ECO204,
9315,DGR405,MDE213,MDE403,,
9316,CCC407,ELE302,,,
9317,FIN402,DGR403,MDE307,LOG301,
9318,MEC301,PSE308,,,
9319,MEC400,NADI 8,FIN302,DER112,CICA-07
9320,DGR403,MEC405,PSE300,,
9321,COM308,DER418,IND405,LCC103,
9322,FRA101,BMD402,TLL300,CEAO-10,BMD301
9323,SEL402,TUR103,,,
9324,MEC592,ARQ101,,,
9325,IND413,IND418,DEP109,COM303,CSI-02
9326,ARQ212,MER304,IND427,NUE206,
9327,COM216,ARQ101,ADM104,SEL903,
9328,FIN402,POR104,ARQ335,TLL301,REH101
9329,CFP-03,FRA102,CICA-07,IND427,
9330,MEC405,NADI 8,NUE205,ESP102,ITA104
